Date,Service,Region,CostUSD,UsageQuantity
2025-10-19,Amazon SQS,ap-northeast-1,0.2,8.65
2025-10-19,AWS Glue,us-east-1,0.66,3.19
2025-10-19,AWS Glue,us-west-2,0.44,2.13
2025-10-19,AWS Glue,ap-northeast-1,0.22,1.06
2025-10-19,Amazon Redshift,us-east-1,1.93,6.97
2025-10-19,Amazon Redshift,us-west-2,1.29,4.65
2025-10-19,Amazon Redshift,ap-northeast-1,0.64,2.32
2025-10-19,Amazon Athena,us-east-1,1.37,15.91
2025-10-19,Amazon Athena,us-west-2,0.91,10.61
2025-10-19,Amazon Athena,ap-northeast-1,0.46,5.3
2025-10-19,AWS Step Functions,us-east-1,1.2,45.01
2025-10-19,AWS Step Functions,us-west-2,0.8,30.01
2025-10-19,AWS Step Functions,ap-northeast-1,0.4,15.0
2025-10-19,Amazon EKS,us-east-1,2.58,27.45
2025-10-19,Amazon EKS,us-west-2,1.72,18.3
2025-10-19,Amazon EKS,ap-northeast-1,0.86,9.15
2025-10-19,Amazon ECS,us-east-1,0.0,18.46
2025-10-19,Amazon ECS,us-west-2,0.0,12.31
2025-10-19,Amazon ECS,ap-northeast-1,0.0,6.15
2025-10-19,AWS CloudTrail,us-east-1,2.83,14.76
2025-10-19,AWS CloudTrail,us-west-2,1.88,9.84
2025-10-19,AWS CloudTrail,ap-northeast-1,0.94,4.92
2025-10-19,Amazon CloudWatch,us-east-1,3.86,12.97
2025-10-19,Amazon CloudWatch,us-west-2,2.57,8.65
2025-10-19,Amazon CloudWatch,ap-northeast-1,1.29,4.32
2025-10-19,AWS KMS,us-east-1,2.07,19.14
2025-10-19,AWS KMS,us-west-2,1.38,12.76
2025-10-19,AWS KMS,ap-northeast-1,0.69,6.38
2025-10-20,Amazon EC2,us-east-1,2.75,18.59
2025-10-20,Amazon EC2,us-west-2,1.83,12.4
2025-10-20,Amazon EC2,ap-northeast-1,0.92,6.2
2025-10-20,Amazon S3,us-east-1,2.1,22.64
2025-10-20,Amazon S3,us-west-2,1.4,15.09
2025-10-20,Amazon S3,ap-northeast-1,0.7,7.55
2025-10-20,Amazon RDS,us-east-1,1.4,29.85
2025-10-20,Amazon RDS,us-west-2,0.93,19.9
2025-10-20,Amazon RDS,ap-northeast-1,0.47,9.95
2025-10-20,AWS Lambda,us-east-1,2.86,24.11
2025-10-20,AWS Lambda,us-west-2,1.91,16.08
2025-10-20,AWS Lambda,ap-northeast-1,0.95,8.04
2025-10-20,Amazon CloudFront,us-east-1,1.85,32.97
2025-10-20,Amazon CloudFront,us-west-2,1.24,21.98
2025-10-20,Amazon CloudFront,ap-northeast-1,0.62,10.99
2025-10-20,Amazon DynamoDB,us-east-1,2.15,21.93
2025-10-20,Amazon DynamoDB,us-west-2,1.43,14.62
2025-10-20,Amazon DynamoDB,ap-northeast-1,0.71,7.31
2025-10-20,Amazon EBS,us-east-1,2.65,41.97
2025-10-20,Amazon EBS,us-west-2,1.77,27.98
2025-10-20,Amazon EBS,ap-northeast-1,0.88,13.99
2025-10-20,Amazon VPC,us-east-1,0.49,32.7
2025-10-20,Amazon VPC,us-west-2,0.33,21.8
2025-10-20,Amazon VPC,ap-northeast-1,0.16,10.9
2025-10-20,Amazon Route 53,us-east-1,0.0,27.18
2025-10-20,Amazon Route 53,us-west-2,0.0,18.12
2025-10-20,Amazon Route 53,ap-northeast-1,0.0,9.06
2025-10-20,Amazon SNS,us-east-1,4.87,29.89
2025-10-20,Amazon SNS,us-west-2,3.24,19.92
2025-10-20,Amazon SNS,ap-northeast-1,1.62,9.96
2025-10-20,Amazon SQS,us-east-1,2.75,19.39
2025-10-20,Amazon SQS,us-west-2,1.84,12.93
2025-10-20,Amazon SQS,ap-northeast-1,0.92,6.46
2025-10-20,AWS Glue,us-east-1,2.54,22.48
2025-10-20,AWS Glue,us-west-2,1.7,14.99
2025-10-20,AWS Glue,ap-northeast-1,0.85,7.49
2025-10-20,Amazon Redshift,us-east-1,1.32,22.1
2025-10-20,Amazon Redshift,us-west-2,0.88,14.73
2025-10-20,Amazon Redshift,ap-northeast-1,0.44,7.37
2025-10-20,Amazon Athena,us-east-1,2.8,17.33
2025-10-20,Amazon Athena,us-west-2,1.87,11.55
2025-10-20,Amazon Athena,ap-northeast-1,0.93,5.78
2025-10-20,AWS Step Functions,us-east-1,1.29,11.4
2025-10-20,AWS Step Functions,us-west-2,0.86,7.6
2025-10-20,AWS Step Functions,ap-northeast-1,0.43,3.8
2025-10-20,Amazon EKS,us-east-1,3.08,30.45
2025-10-20,Amazon EKS,us-west-2,2.06,20.3
2025-10-20,Amazon EKS,ap-northeast-1,1.03,10.15
2025-10-20,Amazon ECS,us-east-1,2.85,34.65
2025-10-20,Amazon ECS,us-west-2,1.9,23.1
2025-10-20,Amazon ECS,ap-northeast-1,0.95,11.55
2025-10-20,AWS CloudTrail,us-east-1,2.63,28.92
2025-10-20,AWS CloudTrail,us-west-2,1.75,19.28
2025-10-20,AWS CloudTrail,ap-northeast-1,0.88,9.64
2025-10-20,Amazon CloudWatch,us-east-1,2.96,24.09
2025-10-20,Amazon CloudWatch,us-west-2,1.97,16.06
2025-10-20,Amazon CloudWatch,ap-northeast-1,0.98,8.03
2025-10-20,AWS KMS,us-east-1,1.71,47.14
2025-10-20,AWS KMS,us-west-2,1.14,31.43
2025-10-20,AWS KMS,ap-northeast-1,0.57,15.71
2025-10-21,Amazon EC2,us-east-1,1.82,18.34
2025-10-21,Amazon EC2,us-west-2,1.21,12.23
2025-10-21,Amazon EC2,ap-northeast-1,0.61,6.11
2025-10-21,Amazon S3,us-east-1,3.15,27.52
2025-10-21,Amazon S3,us-west-2,2.1,18.35
2025-10-21,Amazon S3,ap-northeast-1,1.05,9.17
2025-10-21,Amazon RDS,us-east-1,0.4,36.23
2025-10-21,Amazon RDS,us-west-2,0.26,24.15
2025-10-21,Amazon RDS,ap-northeast-1,0.13,12.07
2025-10-21,AWS Lambda,us-east-1,2.36,13.89
2025-10-21,AWS Lambda,us-west-2,1.57,9.26
2025-10-21,AWS Lambda,ap-northeast-1,0.79,4.63
2025-10-21,Amazon CloudFront,us-east-1,4.29,31.25
2025-10-21,Amazon CloudFront,us-west-2,2.86,20.84
2025-10-21,Amazon CloudFront,ap-northeast-1,1.43,10.42
2025-10-21,Amazon DynamoDB,us-east-1,0.6,42.77
2025-10-21,Amazon DynamoDB,us-west-2,0.4,28.51
2025-10-21,Amazon DynamoDB,ap-northeast-1,0.2,14.26
2025-10-21,Amazon EBS,us-east-1,3.49,24.9
2025-10-21,Amazon EBS,us-west-2,2.33,16.6
2025-10-21,Amazon EBS,ap-northeast-1,1.16,8.3
2025-10-21,Amazon VPC,us-east-1,4.88,26.59
2025-10-21,Amazon VPC,us-west-2,3.26,17.73
2025-10-21,Amazon VPC,ap-northeast-1,1.63,8.86
2025-10-21,Amazon Route 53,us-east-1,2.46,18.39
2025-10-21,Amazon Route 53,us-west-2,1.64,12.26
2025-10-21,Amazon Route 53,ap-northeast-1,0.82,6.13
2025-10-21,Amazon SNS,us-east-1,3.38,29.77
2025-10-21,Amazon SNS,us-west-2,2.25,19.84
2025-10-21,Amazon SNS,ap-northeast-1,1.12,9.92
2025-10-21,Amazon SQS,us-east-1,2.52,17.1
2025-10-21,Amazon SQS,us-west-2,1.68,11.4
2025-10-21,Amazon SQS,ap-northeast-1,0.84,5.7
2025-10-21,AWS Glue,us-east-1,2.69,24.3
2025-10-21,AWS Glue,us-west-2,1.8,16.2
2025-10-21,AWS Glue,ap-northeast-1,0.9,8.1
2025-10-21,Amazon Redshift,us-east-1,0.5,10.28
2025-10-21,Amazon Redshift,us-west-2,0.33,6.85
2025-10-21,Amazon Redshift,ap-northeast-1,0.17,3.43
2025-10-21,Amazon Athena,us-east-1,3.35,0.0
2025-10-21,Amazon Athena,us-west-2,2.23,0.0
2025-10-21,Amazon Athena,ap-northeast-1,1.12,0.0
2025-10-21,AWS Step Functions,us-east-1,2.81,20.22
2025-10-21,AWS Step Functions,us-west-2,1.87,13.48
2025-10-21,AWS Step Functions,ap-northeast-1,0.94,6.74
2025-10-21,Amazon EKS,us-east-1,4.46,20.07
2025-10-21,Amazon EKS,us-west-2,2.97,13.38
2025-10-21,Amazon EKS,ap-northeast-1,1.49,6.69
2025-10-21,Amazon ECS,us-east-1,3.49,21.03
2025-10-21,Amazon ECS,us-west-2,2.33,14.02
2025-10-21,Amazon ECS,ap-northeast-1,1.16,7.01
2025-10-21,AWS CloudTrail,us-east-1,2.67,32.37
2025-10-21,AWS CloudTrail,us-west-2,1.78,21.58
2025-10-21,AWS CloudTrail,ap-northeast-1,0.89,10.79
2025-10-21,Amazon CloudWatch,us-east-1,1.8,34.97
2025-10-21,Amazon CloudWatch,us-west-2,1.2,23.31
2025-10-21,Amazon CloudWatch,ap-northeast-1,0.6,11.66
2025-10-21,AWS KMS,us-east-1,1.01,27.95
2025-10-21,AWS KMS,us-west-2,0.67,18.63
2025-10-21,AWS KMS,ap-northeast-1,0.34,9.31
2025-10-22,Amazon EC2,us-east-1,3.88,31.6
2025-10-22,Amazon EC2,us-west-2,2.59,21.07
2025-10-22,Amazon EC2,ap-northeast-1,1.29,10.53
2025-10-22,Amazon S3,us-east-1,5.38,17.36
2025-10-22,Amazon S3,us-west-2,3.58,11.58
2025-10-22,Amazon S3,ap-northeast-1,1.79,5.79
2025-10-22,Amazon RDS,us-east-1,0.43,15.05
2025-10-22,Amazon RDS,us-west-2,0.29,10.04
2025-10-22,Amazon RDS,ap-northeast-1,0.14,5.02
2025-10-22,AWS Lambda,us-east-1,3.49,29.98
2025-10-22,AWS Lambda,us-west-2,2.33,19.99
2025-10-22,AWS Lambda,ap-northeast-1,1.16,9.99
2025-10-22,Amazon CloudFront,us-east-1,2.65,13.77
2025-10-22,Amazon CloudFront,us-west-2,1.77,9.18
2025-10-22,Amazon CloudFront,ap-northeast-1,0.88,4.59
2025-10-22,Amazon DynamoDB,us-east-1,3.65,12.76
2025-10-22,Amazon DynamoDB,us-west-2,2.43,8.5
2025-10-22,Amazon DynamoDB,ap-northeast-1,1.22,4.25
2025-10-22,Amazon EBS,us-east-1,4.24,53.58
2025-10-22,Amazon EBS,us-west-2,2.83,35.72
2025-10-22,Amazon EBS,ap-northeast-1,1.41,17.86
2025-10-22,Amazon VPC,us-east-1,3.05,30.83
2025-10-22,Amazon VPC,us-west-2,2.03,20.55
2025-10-22,Amazon VPC,ap-northeast-1,1.02,10.28
2025-10-22,Amazon Route 53,us-east-1,1.76,6.9
2025-10-22,Amazon Route 53,us-west-2,1.17,4.6
2025-10-22,Amazon Route 53,ap-northeast-1,0.59,2.3
2025-10-22,Amazon SNS,us-east-1,1.59,14.07
2025-10-22,Amazon SNS,us-west-2,1.06,9.38
2025-10-22,Amazon SNS,ap-northeast-1,0.53,4.69
2025-10-22,Amazon SQS,us-east-1,0.33,42.23
2025-10-22,Amazon SQS,us-west-2,0.22,28.15
2025-10-22,Amazon SQS,ap-northeast-1,0.11,14.07
2025-10-22,AWS Glue,us-east-1,2.91,28.8
2025-10-22,AWS Glue,us-west-2,1.94,19.2
2025-10-22,AWS Glue,ap-northeast-1,0.97,9.6
2025-10-22,Amazon Redshift,us-east-1,2.04,23.27
2025-10-22,Amazon Redshift,us-west-2,1.36,15.51
2025-10-22,Amazon Redshift,ap-northeast-1,0.68,7.76
2025-10-22,Amazon Athena,us-east-1,3.94,24.68
2025-10-22,Amazon Athena,us-west-2,2.63,16.45
2025-10-22,Amazon Athena,ap-northeast-1,1.31,8.22
2025-10-22,AWS Step Functions,us-east-1,3.29,23.04
2025-10-22,AWS Step Functions,us-west-2,2.2,15.36
2025-10-22,AWS Step Functions,ap-northeast-1,1.1,7.68
2025-10-22,Amazon EKS,us-east-1,1.99,10.93
2025-10-22,Amazon EKS,us-west-2,1.32,7.29
2025-10-22,Amazon EKS,ap-northeast-1,0.66,3.64
2025-10-22,Amazon ECS,us-east-1,0.0,22.39
2025-10-22,Amazon ECS,us-west-2,0.0,14.92
2025-10-22,Amazon ECS,ap-northeast-1,0.0,7.46
2025-10-22,AWS CloudTrail,us-east-1,2.58,12.14
2025-10-22,AWS CloudTrail,us-west-2,1.72,8.09
2025-10-22,AWS CloudTrail,ap-northeast-1,0.86,4.05
2025-10-22,Amazon CloudWatch,us-east-1,2.45,25.54
2025-10-22,Amazon CloudWatch,us-west-2,1.63,17.03
2025-10-22,Amazon CloudWatch,ap-northeast-1,0.82,8.51
2025-10-22,AWS KMS,us-east-1,0.0,15.85
2025-10-22,AWS KMS,us-west-2,0.0,10.57
2025-10-22,AWS KMS,ap-northeast-1,0.0,5.28
2025-10-23,Amazon EC2,us-east-1,3.11,28.87
2025-10-23,Amazon EC2,us-west-2,2.07,19.25
2025-10-23,Amazon EC2,ap-northeast-1,1.04,9.62
2025-10-23,Amazon S3,us-east-1,0.77,26.59
2025-10-23,Amazon S3,us-west-2,0.51,17.72
2025-10-23,Amazon S3,ap-northeast-1,0.26,8.86
2025-10-23,Amazon RDS,us-east-1,4.04,32.77
2025-10-23,Amazon RDS,us-west-2,2.69,21.85
2025-10-23,Amazon RDS,ap-northeast-1,1.34,10.92
2025-10-23,AWS Lambda,us-east-1,2.35,20.32
2025-10-23,AWS Lambda,us-west-2,1.57,13.55
2025-10-23,AWS Lambda,ap-northeast-1,0.78,6.77
2025-10-23,Amazon CloudFront,us-east-1,1.55,29.68
2025-10-23,Amazon CloudFront,us-west-2,1.04,19.79
2025-10-23,Amazon CloudFront,ap-northeast-1,0.52,9.89
2025-10-23,Amazon DynamoDB,us-east-1,2.79,31.3
2025-10-23,Amazon DynamoDB,us-west-2,1.86,20.86
2025-10-23,Amazon DynamoDB,ap-northeast-1,0.93,10.43
2025-10-23,Amazon EBS,us-east-1,2.7,33.19
2025-10-23,Amazon EBS,us-west-2,1.8,22.13
2025-10-23,Amazon EBS,ap-northeast-1,0.9,11.06
2025-10-23,Amazon VPC,us-east-1,2.64,32.84
2025-10-23,Amazon VPC,us-west-2,1.76,21.9
2025-10-23,Amazon VPC,ap-northeast-1,0.88,10.95
2025-10-23,Amazon Route 53,us-east-1,3.81,16.95
2025-10-23,Amazon Route 53,us-west-2,2.54,11.3
2025-10-23,Amazon Route 53,ap-northeast-1,1.27,5.65
2025-10-23,Amazon SNS,us-east-1,0.0,40.44
2025-10-23,Amazon SNS,us-west-2,0.0,26.96
2025-10-23,Amazon SNS,ap-northeast-1,0.0,13.48
2025-10-23,Amazon SQS,us-east-1,2.88,7.86
2025-10-23,Amazon SQS,us-west-2,1.92,5.24
2025-10-23,Amazon SQS,ap-northeast-1,0.96,2.62
2025-10-23,AWS Glue,us-east-1,1.43,32.72
2025-10-23,AWS Glue,us-west-2,0.95,21.81
2025-10-23,AWS Glue,ap-northeast-1,0.48,10.91
2025-10-23,Amazon Redshift,us-east-1,2.08,19.88
2025-10-23,Amazon Redshift,us-west-2,1.39,13.25
2025-10-23,Amazon Redshift,ap-northeast-1,0.69,6.63
2025-10-23,Amazon Athena,us-east-1,4.6,14.53
2025-10-23,Amazon Athena,us-west-2,3.07,9.68
2025-10-23,Amazon Athena,ap-northeast-1,1.53,4.84
2025-10-23,AWS Step Functions,us-east-1,1.3,27.11
2025-10-23,AWS Step Functions,us-west-2,0.87,18.08
2025-10-23,AWS Step Functions,ap-northeast-1,0.43,9.04
2025-10-23,Amazon EKS,us-east-1,3.08,29.96
2025-10-23,Amazon EKS,us-west-2,2.06,19.98
2025-10-23,Amazon EKS,ap-northeast-1,1.03,9.99
2025-10-23,Amazon ECS,us-east-1,3.87,26.98
2025-10-23,Amazon ECS,us-west-2,2.58,17.99
2025-10-23,Amazon ECS,ap-northeast-1,1.29,8.99
2025-10-23,AWS CloudTrail,us-east-1,3.23,22.41
2025-10-23,AWS CloudTrail,us-west-2,2.16,14.94
2025-10-23,AWS CloudTrail,ap-northeast-1,1.08,7.47
2025-10-23,Amazon CloudWatch,us-east-1,2.6,26.07
2025-10-23,Amazon CloudWatch,us-west-2,1.73,17.38
2025-10-23,Amazon CloudWatch,ap-northeast-1,0.86,8.69
2025-10-23,AWS KMS,us-east-1,2.83,32.73
2025-10-23,AWS KMS,us-west-2,1.88,21.82
2025-10-23,AWS KMS,ap-northeast-1,0.94,10.91
2025-10-24,Amazon EC2,us-east-1,3.33,25.44
2025-10-24,Amazon EC2,us-west-2,2.22,16.96
2025-10-24,Amazon EC2,ap-northeast-1,1.11,8.48
2025-10-24,Amazon S3,us-east-1,1.28,25.68
2025-10-24,Amazon S3,us-west-2,0.86,17.12
2025-10-24,Amazon S3,ap-northeast-1,0.43,8.56
2025-10-24,Amazon RDS,us-east-1,2.46,26.93
2025-10-24,Amazon RDS,us-west-2,1.64,17.95
2025-10-24,Amazon RDS,ap-northeast-1,0.82,8.98
2025-10-24,AWS Lambda,us-east-1,5.81,19.76
2025-10-24,AWS Lambda,us-west-2,3.87,13.17
2025-10-24,AWS Lambda,ap-northeast-1,1.94,6.59
2025-10-24,Amazon CloudFront,us-east-1,3.13,35.69
2025-10-24,Amazon CloudFront,us-west-2,2.09,23.79
2025-10-24,Amazon CloudFront,ap-northeast-1,1.04,11.89
2025-10-24,Amazon DynamoDB,us-east-1,2.65,48.38
2025-10-24,Amazon DynamoDB,us-west-2,1.76,32.25
2025-10-24,Amazon DynamoDB,ap-northeast-1,0.88,16.13
2025-10-24,Amazon EBS,us-east-1,1.94,28.24
2025-10-24,Amazon EBS,us-west-2,1.29,18.83
2025-10-24,Amazon EBS,ap-northeast-1,0.65,9.41
2025-10-24,Amazon VPC,us-east-1,1.3,21.48
2025-10-24,Amazon VPC,us-west-2,0.87,14.32
2025-10-24,Amazon VPC,ap-northeast-1,0.43,7.16
2025-10-24,Amazon Route 53,us-east-1,2.88,33.47
2025-10-24,Amazon Route 53,us-west-2,1.92,22.31
2025-10-24,Amazon Route 53,ap-northeast-1,0.96,11.16
2025-10-24,Amazon SNS,us-east-1,2.98,37.59
2025-10-24,Amazon SNS,us-west-2,1.99,25.06
2025-10-24,Amazon SNS,ap-northeast-1,0.99,12.53
2025-10-24,Amazon SQS,us-east-1,2.36,21.68
2025-10-24,Amazon SQS,us-west-2,1.57,14.45
2025-10-24,Amazon SQS,ap-northeast-1,0.79,7.23
2025-10-24,AWS Glue,us-east-1,6.55,28.94
2025-10-24,AWS Glue,us-west-2,4.37,19.29
2025-10-24,AWS Glue,ap-northeast-1,2.18,9.65
2025-10-24,Amazon Redshift,us-east-1,1.42,18.05
2025-10-24,Amazon Redshift,us-west-2,0.95,12.04
2025-10-24,Amazon Redshift,ap-northeast-1,0.47,6.02
2025-10-24,Amazon Athena,us-east-1,1.08,34.37
2025-10-24,Amazon Athena,us-west-2,0.72,22.91
2025-10-24,Amazon Athena,ap-northeast-1,0.36,11.46
2025-10-24,AWS Step Functions,us-east-1,1.96,26.27
2025-10-24,AWS Step Functions,us-west-2,1.3,17.52
2025-10-24,AWS Step Functions,ap-northeast-1,0.65,8.76
2025-10-24,Amazon EKS,us-east-1,2.4,32.31
2025-10-24,Amazon EKS,us-west-2,1.6,21.54
2025-10-24,Amazon EKS,ap-northeast-1,0.8,10.77
2025-10-24,Amazon ECS,us-east-1,1.23,14.24
2025-10-24,Amazon ECS,us-west-2,0.82,9.5
2025-10-24,Amazon ECS,ap-northeast-1,0.41,4.75
2025-10-24,AWS CloudTrail,us-east-1,2.83,31.01
2025-10-24,AWS CloudTrail,us-west-2,1.89,20.67
2025-10-24,AWS CloudTrail,ap-northeast-1,0.94,10.34
2025-10-24,Amazon CloudWatch,us-east-1,3.0,16.91
2025-10-24,Amazon CloudWatch,us-west-2,2.0,11.27
2025-10-24,Amazon CloudWatch,ap-northeast-1,1.0,5.63
2025-10-24,AWS KMS,us-east-1,3.52,17.56
2025-10-24,AWS KMS,us-west-2,2.34,11.71
2025-10-24,AWS KMS,ap-northeast-1,1.17,5.85
2025-10-25,Amazon EC2,us-east-1,1.72,15.56
2025-10-25,Amazon EC2,us-west-2,1.15,10.37
2025-10-25,Amazon EC2,ap-northeast-1,0.57,5.19
2025-10-25,Amazon S3,us-east-1,4.45,31.34
2025-10-25,Amazon S3,us-west-2,2.97,20.89
2025-10-25,Amazon S3,ap-northeast-1,1.48,10.45
2025-10-25,Amazon RDS,us-east-1,3.4,37.47
2025-10-25,Amazon RDS,us-west-2,2.27,24.98
2025-10-25,Amazon RDS,ap-northeast-1,1.13,12.49
2025-10-25,AWS Lambda,us-east-1,6.72,7.91
2025-10-25,AWS Lambda,us-west-2,4.48,5.27
2025-10-25,AWS Lambda,ap-northeast-1,2.24,2.64
2025-10-25,Amazon CloudFront,us-east-1,1.39,18.84
2025-10-25,Amazon CloudFront,us-west-2,0.93,12.56
2025-10-25,Amazon CloudFront,ap-northeast-1,0.46,6.28
2025-10-25,Amazon DynamoDB,us-east-1,1.23,14.22
2025-10-25,Amazon DynamoDB,us-west-2,0.82,9.48
2025-10-25,Amazon DynamoDB,ap-northeast-1,0.41,4.74
2025-10-25,Amazon EBS,us-east-1,2.05,12.84
2025-10-25,Amazon EBS,us-west-2,1.37,8.56
2025-10-25,Amazon EBS,ap-northeast-1,0.68,4.28
2025-10-25,Amazon VPC,us-east-1,3.0,25.52
2025-10-25,Amazon VPC,us-west-2,2.0,17.01
2025-10-25,Amazon VPC,ap-northeast-1,1.0,8.5
2025-10-25,Amazon Route 53,us-east-1,3.22,30.07
2025-10-25,Amazon Route 53,us-west-2,2.15,20.05
2025-10-25,Amazon Route 53,ap-northeast-1,1.07,10.02
2025-10-25,Amazon SNS,us-east-1,3.4,21.27
2025-10-25,Amazon SNS,us-west-2,2.27,14.18
2025-10-25,Amazon SNS,ap-northeast-1,1.13,7.09
2025-10-25,Amazon SQS,us-east-1,5.68,27.34
2025-10-25,Amazon SQS,us-west-2,3.79,18.23
2025-10-25,Amazon SQS,ap-northeast-1,1.89,9.11
2025-10-25,AWS Glue,us-east-1,0.0,14.97
2025-10-25,AWS Glue,us-west-2,0.0,9.98
2025-10-25,AWS Glue,ap-northeast-1,0.0,4.99
2025-10-25,Amazon Redshift,us-east-1,0.0,25.18
2025-10-25,Amazon Redshift,us-west-2,0.0,16.78
2025-10-25,Amazon Redshift,ap-northeast-1,0.0,8.39
2025-10-25,Amazon Athena,us-east-1,2.31,20.32
2025-10-25,Amazon Athena,us-west-2,1.54,13.54
2025-10-25,Amazon Athena,ap-northeast-1,0.77,6.77
2025-10-25,AWS Step Functions,us-east-1,5.51,30.49
2025-10-25,AWS Step Functions,us-west-2,3.68,20.33
2025-10-25,AWS Step Functions,ap-northeast-1,1.84,10.16
2025-10-25,Amazon EKS,us-east-1,3.59,15.69
2025-10-25,Amazon EKS,us-west-2,2.39,10.46
2025-10-25,Amazon EKS,ap-northeast-1,1.2,5.23
2025-10-25,Amazon ECS,us-east-1,1.0,25.37
2025-10-25,Amazon ECS,us-west-2,0.67,16.91
2025-10-25,Amazon ECS,ap-northeast-1,0.33,8.46
2025-10-25,AWS CloudTrail,us-east-1,2.76,6.43
2025-10-25,AWS CloudTrail,us-west-2,1.84,4.29
2025-10-25,AWS CloudTrail,ap-northeast-1,0.92,2.14
2025-10-25,Amazon CloudWatch,us-east-1,2.23,25.14
2025-10-25,Amazon CloudWatch,us-west-2,1.49,16.76
2025-10-25,Amazon CloudWatch,ap-northeast-1,0.74,8.38
2025-10-25,AWS KMS,us-east-1,2.17,16.86
2025-10-25,AWS KMS,us-west-2,1.45,11.24
2025-10-25,AWS KMS,ap-northeast-1,0.72,5.62
2025-10-26,Amazon EC2,us-east-1,1.69,23.23
2025-10-26,Amazon EC2,us-west-2,1.13,15.49
2025-10-26,Amazon EC2,ap-northeast-1,0.56,7.74
2025-10-26,Amazon S3,us-east-1,2.63,31.05
2025-10-26,Amazon S3,us-west-2,1.76,20.7
2025-10-26,Amazon S3,ap-northeast-1,0.88,10.35
2025-10-26,Amazon RDS,us-east-1,4.12,22.05
2025-10-26,Amazon RDS,us-west-2,2.75,14.7
2025-10-26,Amazon RDS,ap-northeast-1,1.37,7.35
2025-10-26,AWS Lambda,us-east-1,1.81,29.38
2025-10-26,AWS Lambda,us-west-2,1.21,19.58
2025-10-26,AWS Lambda,ap-northeast-1,0.6,9.79
2025-10-26,Amazon CloudFront,us-east-1,3.42,20.66
2025-10-26,Amazon CloudFront,us-west-2,2.28,13.77
2025-10-26,Amazon CloudFront,ap-northeast-1,1.14,6.89
2025-10-26,Amazon DynamoDB,us-east-1,3.69,34.8
2025-10-26,Amazon DynamoDB,us-west-2,2.46,23.2
2025-10-26,Amazon DynamoDB,ap-northeast-1,1.23,11.6
2025-10-26,Amazon EBS,us-east-1,4.44,42.78
2025-10-26,Amazon EBS,us-west-2,2.96,28.52
2025-10-26,Amazon EBS,ap-northeast-1,1.48,14.26
2025-10-26,Amazon VPC,us-east-1,1.2,25.14
2025-10-26,Amazon VPC,us-west-2,0.8,16.76
2025-10-26,Amazon VPC,ap-northeast-1,0.4,8.38
2025-10-26,Amazon Route 53,us-east-1,2.52,24.02
2025-10-26,Amazon Route 53,us-west-2,1.68,16.01
2025-10-26,Amazon Route 53,ap-northeast-1,0.84,8.01
2025-10-26,Amazon SNS,us-east-1,1.52,10.14
2025-10-26,Amazon SNS,us-west-2,1.02,6.76
2025-10-26,Amazon SNS,ap-northeast-1,0.51,3.38
2025-10-26,Amazon SQS,us-east-1,2.64,17.32
2025-10-26,Amazon SQS,us-west-2,1.76,11.54
2025-10-26,Amazon SQS,ap-northeast-1,0.88,5.77
2025-10-26,AWS Glue,us-east-1,2.63,17.06
2025-10-26,AWS Glue,us-west-2,1.75,11.37
2025-10-26,AWS Glue,ap-northeast-1,0.88,5.69
2025-10-26,Amazon Redshift,us-east-1,0.85,27.34
2025-10-26,Amazon Redshift,us-west-2,0.57,18.23
2025-10-26,Amazon Redshift,ap-northeast-1,0.28,9.11
2025-10-26,Amazon Athena,us-east-1,2.73,30.8
2025-10-26,Amazon Athena,us-west-2,1.82,20.53
2025-10-26,Amazon Athena,ap-northeast-1,0.91,10.27
2025-10-26,AWS Step Functions,us-east-1,5.78,27.77
2025-10-26,AWS Step Functions,us-west-2,3.85,18.52
2025-10-26,AWS Step Functions,ap-northeast-1,1.93,9.26
2025-10-26,Amazon EKS,us-east-1,3.23,14.22
2025-10-26,Amazon EKS,us-west-2,2.15,9.48
2025-10-26,Amazon EKS,ap-northeast-1,1.08,4.74
2025-10-26,Amazon ECS,us-east-1,0.57,40.83
2025-10-26,Amazon ECS,us-west-2,0.38,27.22
2025-10-26,Amazon ECS,ap-northeast-1,0.19,13.61
2025-10-26,AWS CloudTrail,us-east-1,1.11,14.56
2025-10-26,AWS CloudTrail,us-west-2,0.74,9.71
2025-10-26,AWS CloudTrail,ap-northeast-1,0.37,4.85
2025-10-26,Amazon CloudWatch,us-east-1,2.44,24.1
2025-10-26,Amazon CloudWatch,us-west-2,1.63,16.07
2025-10-26,Amazon CloudWatch,ap-northeast-1,0.81,8.03
2025-10-26,AWS KMS,us-east-1,1.15,21.95
2025-10-26,AWS KMS,us-west-2,0.76,14.63
2025-10-26,AWS KMS,ap-northeast-1,0.38,7.32
2025-10-27,Amazon EC2,us-east-1,4.34,16.94
2025-10-27,Amazon EC2,us-west-2,2.9,11.29
2025-10-27,Amazon EC2,ap-northeast-1,1.45,5.65
2025-10-27,Amazon S3,us-east-1,0.41,34.42
2025-10-27,Amazon S3,us-west-2,0.27,22.95
2025-10-27,Amazon S3,ap-northeast-1,0.14,11.47
2025-10-27,Amazon RDS,us-east-1,3.24,18.8
2025-10-27,Amazon RDS,us-west-2,2.16,12.53
2025-10-27,Amazon RDS,ap-northeast-1,1.08,6.27
2025-10-27,AWS Lambda,us-east-1,0.12,17.55
